artist_id,artist_name,followers,popularity,genres,num_genres
0SUxs8Xj1u6jJA8AK9H4G1,Northcape,3285,33,"space music, downtempo, idm, ambient",4
7ry8L53T4oJtSIogGYuioq,NTO,313851,60,"melodic techno, minimal techno, techno, electro, melodic house",5
6l0u1oM2imxw0isrGcXpmH,Effin,33378,47,"dubstep, riddim, bass music, deathstep",4
1FGH4Bh7g9W6V4fUcKZWp5,Descendents,542084,57,"punk, skate punk, hardcore punk, ska punk, melodic hardcore",5
67gqUXxHedeUGDTxwBzdjS,Conway the Machine,359027,62,"boom bap, east coast hip hop",2
1DCmbXFQ1MufTW5IZG3etK,De Moi,3343,46,,0
3smfreCkyJt7bShaTYpG77,Carlos Baute,2013649,66,latin pop,1
3ICflSq6ZgYAIrm2CTkfVP,The Animals,2566614,67,classic rock,1
6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,4096193,75,j-pop,1
0tvpihdAsKiNnP6sWS3jUI,TroyBoi,422656,58,edm trap,1
6rnbB5fuUuCSsspvFsxIpT,Cloud Nothings,171595,41,"indie punk, garage rock, noise rock",3
5Wg6XnPTp0xXxFCjywwR9I,Eddie Santiago,2465170,71,"salsa, salsa romantica, merengue",3
4JvTPg21oy9Ybu8ISOSWG3,Markus Becker,53111,46,"schlagerparty, schlager",2
4iWkwAVzssjb8XgxdoOL6M,TIAGO IORC,2698012,64,"mpb, nova mpb, brazilian pop",3
4ETSs924pXMzjIeD6E9b4u,Surfaces,966724,67,,0
1lDx24tVvy8JVKOVjnlJfv,Anthony Daasan,252178,63,"tamil dance, tamil pop, kollywood, kannada pop, tamil hip hop",5
1yR65psqiazQpeM79CcGh8,Marília Mendonça,36890248,81,"sertanejo, sertanejo universitário, arrocha, forró",4
7jkhwa4XMe9XSt1r0AWNqD,Edgar Meyer,27731,47,"bluegrass, newgrass",2
0OmHDBh5styCXDWKwz58Ts,Ochre,32561,30,"idm, glitch",2
2idymNTKUdnTxforkb12Mw,Matthew Sweet,79456,41,"power pop, jangle pop",2
3B9ZmIcte26paTCaI1PFKE,Kary Ng,129977,50,"cantopop, c-pop",2
1mlZXof4sEGLFspPzlQdFL,X-Press 2,17630,41,,0
75CM5fojYdKYD0xYSFh22Z,Yisa Yu,339261,53,"gufeng, mandopop, c-pop, taiwanese pop",4
5he1UTofdFOcdbKqnLixko,Matogrosso & Mathias,1460180,67,"sertanejo tradicional, sertanejo",2
0WOk6PeJIAZDHrB2U06TOw,PXSEIDON,25410,52,hardstyle,1
3kHVioJpVxlazAAKQ64pC1,Yuna,451766,65,"malay, malaysian pop",2
6aSJ9LaNaHOKiPchLDYGYl,Fei Yu-ching,143267,50,"mandopop, c-pop, taiwanese pop",3
6FBDaR13swtiWwGhX1WQsP,blink-182,8972833,79,"pop punk, punk, emo pop, rock, skate punk, emo",6
39VceBo0jXir85LCeAmAIs,Kamisa 10,500447,69,"pagode, samba",2
2OIN4qI2EqAsEhrVlnfi02,BAND-MAIKO,27487,27,j-rock,1
6GI52t8N5F02MxU0g5U69P,Santana,3650575,73,,0
0sLb0ouettR8lDLnEgCSVK,Living Room,17485,57,"lo-fi, lo-fi beats",2
6KO6G41BBLTDNYOLefWTMU,P.O.D.,2039000,64,"nu metal, christian rock, rap metal, rap rock, alternative metal",5
2mVTkiwfm4ic6DnHpmFq8K,Immortal,400686,46,"black metal, metal",2
4CxobvwTpmfpIEbkYh4pAb,Eric Johnson,263521,48,,0
6vXYoy8ouRVib302zxaxFF,Lorna Shore,786274,60,"deathcore, death metal, metal, metalcore",4
55fvQ5I2IZUfcFT2DV02T3,The Darrow Chem Syndicate,3043,27,"breakbeat, big beat",2
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,3485914,75,"classical piano, classical",2
0NIPkIjTV8mB795yEIiPYL,Wallows,2940460,74,indie,1
7HQH1SJokcVMdstilKJ2S8,The Brian Setzer Orchestra,105480,41,"rockabilly, swing music, big band, christmas, boogie-woogie",5
3iGthn6RykA9JUHnilAIr0,Krynoze,5898,55,"lo-fi, lo-fi beats",2
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,15297322,91,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, sierreño, electro corridos, sad sierreño",8
6bt8AKXF0E1m0IoI0o5I4N,Tim Toupet,57264,49,"schlagerparty, schlager",2
0E3lRHTut04XpirvWC45bn,Ryan McCartan,51571,60,musicals,1
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,1848862,74,"anime, j-pop, j-rap",3
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah,234686,56,"musicals, east coast hip hop",2
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,954004,74,,0
4FCzCS0KEgb0rgySWINItO,CID,107208,50,"tech house, future house",2
1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,3524306,77,"pagode, samba",2
4JSWO1Pf2zV991fq64uAce,Jean-Philippe Rameau,85436,55,"classical, classical piano",2
5CFSYjc0PAiQvndFjafabk,Dean Blunt,339695,65,art pop,1
38t0Qk7AJg7YdrXmOC6TH1,Pakho Chau,164027,49,"cantopop, c-pop, mandopop",3
4uRYpUQZrNrY5t8tAv3XrD,NERO,798704,59,"dubstep, dub",2
0bz1eEw1DDhYmBLgwISUg2,Last Days Of Humanity,33364,32,"grindcore, death metal",2
0AkpPlFLnr0VQwZQeMGht0,Modjo,259389,67,"french house, disco house",2
6w7fc6IZlo5zwBaKT5jU1X,The Lemonheads,267539,50,"power pop, alternative rock",2
3MdG05syQeRYPPcClLaUGl,Diana Ross,2070654,68,"motown, disco",2
6evKD5JWJON3qPBJtUEmtY,G-Unit,2626571,63,gangster rap,1
02YLJJnWC7YQVixkjEBRn7,Billie Marten,337254,58,,0
6I3M904Y9IwgDjrQ9pANiB,Kenny G,1208997,66,"smooth jazz, christmas",2
3j7teie3p6UnbA8nW51Trz,Larry Heard,62135,37,"chicago house, acid house",2
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,7157460,70,"psychedelic rock, classic rock, acid rock, blues rock",4
1rWaCpcmmjycvD00Kf6YyE,Korsakoff,115891,42,"hardcore, frenchcore, hardstyle, gabber, hardcore techno, speedcore, happy hardcore",7
10JZkvi2NuyvCIuRDppggx,Gene Rockwell,11822,25,,0
6vwjIs0tbIiseJMR3pqwiL,Beartooth,846390,62,"metalcore, post-hardcore",2
6nPHDCN7qmxO86eN1grP54,Bunji Garlin,92549,50,"soca, dancehall, calypso",3
3qfrrrSO7utFdJkM2tvMRb,CeCe Winans,1495713,67,"gospel, worship, christian",3
16MuvcGp8AGlJiJGEOxuDp,Lluvia para Dormir,23293,75,,0
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,5447108,83,"j-pop, anime, j-rock",3
5Z1YjGOsIomNoMVOyy6k5c,Nyctalllz,50,0,"dark ambient, experimental",2
1tRBmMtER4fGrzrt8O9VpS,Hot Since 82,307245,50,"tech house, house, deep house",3
20B6eaXUEN0NOvJqdebu7L,Colonel Abrams,27564,34,"chicago house, post-disco, acid jazz",3
4JM1zsVj1pt38Q8mhv5teI,Young Jonn,1843094,66,"afrobeats, afrobeat, afropiano, afropop, afro adura, amapiano",6
7aRC4L63dBn3CiLDuWaLSI,G.E.M.,3202701,67,"mandopop, c-pop, taiwanese pop, cantopop, gufeng",5
5r4Bnflqc1rt8z3UIhwwKf,Noodle & Pals,16057,61,"children's music, lullaby",2
54SQU5335smXLXiFTvOo30,Brainbox,1601,54,,0
0blbVefuxOGltDBa00dspv,LiSA,3383668,71,"anime, j-pop, j-rock",3
1kkyfIopIiVvaPHHlbsfac,Movements,312178,60,"midwest emo, pop punk, emo pop, emo, post-hardcore",5
2pAajGWerK3ghwToNWFENS,Puscifer,690948,56,industrial rock,1
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,691575,70,musicals,1
0hIG9FXgjQxT8fKaYceFbA,Itzhak Perlman,165083,64,"classical, chamber music",2
6FcvjJzvxgybo7Ywsj0hRj,Butcher Babies,203554,45,"groove metal, metal",2
7u1V0Ucu5ggW1VaXwh8KeT,Hamid Al Shaeri,103332,50,egyptian pop,1
56TkPi7rpmU8jTpkcK7FY3,Beth Carvalho,557875,60,"samba, pagode, mpb",3
2aV270tYypinWWYO16JwJF,Gruppa Express,2238,27,,0
1Bd4UVlqlaKEXYRG3wgrCK,Steve Martin,57964,44,"bluegrass, comedy, newgrass",3
1JBngqswTsCSvZ9eFVjnlO,Uthara Unnikrishnan,31451,54,"devotional, bhajan, tamil pop, kollywood",4
790FomKkXshlbRYZFtlgla,KAROL G,56312182,89,"reggaeton, latin, urbano latino",3
0XfkH3kgVTy5EYdv0DzDCQ,William Joseph,52353,45,,0
2H9JNqowSMr4wZzQuJC1zJ,Ernesto Cortazar,51540,53,,0
7GRrLcUxwtQLvOpO7OHO80,Psychedelic Porn Crumpets,331951,53,"psychedelic rock, acid rock, stoner rock",3
1EzHkoB4160h1B1xAyXSUR,Piyush Mishra,150245,58,"bollywood, bhajan, desi",3
433MAtNbNMBD9ErZQBBnXb,Shiki-TMNS,120608,53,"meme rap, anime rap, anime, nerdcore",4
08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,2093434,71,"folk rock, folk, singer-songwriter",3
5LZ894xYE9MG1sal0gjt5L,Anupam Roy,2377338,57,"bangla pop, hindi indie",2
2KaW48xlLnXC2v8tvyhWsa,Amaranthe,606551,60,"symphonic metal, power metal, melodic metal, metal",4
5gfATgktAUsKbaCwifP3h5,zenbukiminoseida.,16140,35,j-rock,1
7eKIP3IoPoUAZgZuvMM6hf,Venetian Snares,132409,39,"breakcore, idm, glitch, speedcore, hardcore techno, jungle, breakbeat",7
24jrxG0tKcwgAzsLuPzyMi,Namewee,387931,51,"mandopop, c-pop, taiwanese pop, chinese hip hop, cantopop",5
4GKyEHBQxZKcVESiIggVaU,Prithvi,3605,49,lo-fi,1
6JAPOSeaWl61UBRKZYgAeZ,Richard Bonynge,4649,59,"opera, classical",2
6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,929194,72,,0
4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,373497,67,soundtrack,1
0CVOcYvRcSvOXyuR4YGKaC,Dani Fernández,326679,68,,0
3dE92yGWcrboP1kC5SWyqu,Todd Terry,81359,64,"chicago house, hip house, house",3
0t9dGS12PMZmiJiZa9vpyk,DJ Sliink,25078,41,"jersey club, baltimore club, ballroom vogue, edm trap, philly club",5
57pVvBwa3ZCR9LsVlkLXj7,Vanessa Da Mata,1299318,66,"mpb, nova mpb, samba",3
3NIZFmehJM8YiGpCdihlck,LA INDIA,1121276,59,"salsa, salsa romantica, merengue",3
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,22409141,85,"funk rock, alternative rock, rock",3
6PTGRlwNbg36Mu4boWlixN,William McDowell,521002,56,"gospel, worship",2
2kIs76sEGiulKeqetZq6ua,Jok'air,1409868,71,,0
2E5qkkHVrV1Ky3l4aLBUAd,A Number Of Names,1977,16,"electroclash, italo disco, italo dance, chicago house",4
3CJKkU0XuElRT1z8rEtIYg,Luciano,2411214,76,german hip hop,1
2kgCV0fFS0wt3q6M5B39nH,Tito Rojas,1678538,61,"salsa, salsa romantica, merengue",3
0FZcPgWI3BsFQl4rOAGSHT,Make Them Suffer,327193,58,"deathcore, metalcore, djent, metal",4
0KUfoAHP20vQHuDhiEAa8r,Cookie Monster,40922,56,children's music,1
74Hj7BmnUXyx2udrIEIKwX,Fear Factory,718654,54,"industrial metal, groove metal, industrial, industrial rock, nu metal, metal, rap metal, alternative metal",8
2MWaA6CZ9Rf8tDDuoMjZJq,ANIZYZ,24397,52,hardstyle,1
2uGKgNuq7MnKksXiSO6HjB,KVSH,441050,62,"brazilian bass, electronic, electro",3
3tsk4jo72o6tDjCGaMJUGF,Charlie Walker,9545,32,"honky tonk, traditional country",2
1zPtT8rIn2NjlXr37K57Mb,Кипелов,116258,42,,0
2sXnk24vARe4jxHbd1HbEq,Million Eyes,34155,57,,0
2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,3408398,69,"cantopop, mandopop, c-pop, taiwanese pop",4
3GLOOlJDdTCd4NRrNb5Kg3,The Other People Place,23486,27,idm,1
4o0NtnL2m0lzZmEdRas1qv,Ovi,1388552,70,"corridos tumbados, corrido, sad sierreño, trap latino, corridos bélicos, urbano latino",6
7ubUEBqbef0F5Z7GLo1t8j,Nasum,53987,31,"grindcore, death metal",2
4ERtgeBbWRkFzIz6LaFCeY,Dashboard Confessional,646425,58,"emo, emo pop, pop punk",3
7ySGZcqhTpH02Is5MZ0cfU,Nate Bargatze,81672,51,comedy,1
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,17506775,83,k-pop,1
0XFgyr4jwM0MGeZZW0VzA5,DVRST,554793,64,"phonk, drift phonk",2
5VkVaxrbRsJXAnRbz9HfO0,Railbenders,5246,22,"alt country, honky tonk, country rock, gothic country",4
7JoWcJHDOG58JYTe6d400S,Zé Ramalho,2856478,66,"mpb, sertanejo tradicional, forró",3
7M4y7qvcYja7RcXNCGrjeP,Bcalm,10466,59,"lo-fi, lo-fi beats",2
4vv1FFVqxnHyQFLmWxjizb,Hevi,7810,54,"lo-fi, lo-fi beats",2
1lc8mnyGrCLtPhCoWjRxjM,Flight Facilities,463990,60,nu disco,1
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,3857190,74,"turkish hip hop, drill, turkish pop",3
30fiiwr2EeZp1tAhzYCmyM,Big L,998080,63,"east coast hip hop, hardcore hip hop, boom bap, hip hop",4
2I4hRNCYkPKJQlkoEZKjYx,Monolink,539287,61,"melodic techno, melodic house, techno",3
5ZPr0RHsR3DrAhtsYMsfHR,Jesus Piece,105727,39,"hardcore, hardcore punk, metalcore, deathcore",4
3IyuxBX0pwXqbeFI4DWmhG,Riff,142001,43,argentine rock,1
0Qur5LqqAVVunjY2PnjhUp,Throwing Snow,42657,32,idm,1
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,6747176,75,"metal, groove metal, heavy metal, hard rock, rock",5
4aKdmOXdUKX07HVd3sGgzw,Rezz,572307,60,"edm, dubstep",2
2D9Oe8R9UhbMvFAsMJpXj0,Kölsch,250283,54,"melodic techno, techno, melodic house",3
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,2319451,69,"jazz rap, east coast hip hop, hip hop",3
1sVmXkzX2ukc6QvasrDBES,Asees Kaur,4320148,74,"hindi pop, bollywood, gujarati garba, desi",4
6lcwlkAjBPSKnFBZjjZFJs,Alex G,3097526,78,,0
1Vvvx45Apu6dQqwuZQxtgW,Kidz Bop Kids,1325242,68,children's music,1
0BLa22ZCJcTxW78hoNlFA9,Padre Marcelo Rossi,1355907,65,gospel,1
2cj1R53AEPGh3hNvipWs0i,Electrocutango,10576,28,tango,1
4Xj0nxVO4r7PLEaw7LRiBa,melvitto,191881,64,"afrobeats, alté, afrobeat, afroswing, afropop, afro soul",6
1pcKqVZ7T90mJ2rKo9XWYV,jahmiel,254866,52,"dancehall, riddim, reggae",3
2SYqJ3uDLLXZNyZdLKBy4M,Goldie,116488,42,"jungle, drum and bass, breakbeat, liquid funk",4
4rvJA6PKInIg35XkH4HESw,Jürgen Drews,182202,51,"schlager, schlagerparty, neue deutsche welle",3
2s0438sn0pYL2OuukcFqPN,Kid Koala,115180,49,trip hop,1
5GdXiGdKXhX6kg46g11Fxn,Gentle Sleep Calm,104,1,,0
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,1967719,68,"psychedelic rock, acid rock",2
0LOK81e9H5lr61HlGGHqwA,XG,2071159,74,k-pop,1
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,395821,66,christmas,1
4HIOOPiZCJm2MPRU8Cs4MK,Los 4,616335,58,"timba, salsa",2
75nC6MXUalYZSOd7OfNkwq,Tensnake,99320,54,"nu disco, deep house, disco house",3
1m0B9ak05G0jqDY4ACLhQu,DOWN,429804,49,"sludge metal, stoner rock, groove metal, doom metal, metal",5
62BcWP4fzR8axESibNQEhs,Butthole Surfers,410400,54,noise rock,1
2OebTWrIkx0bL4zoJzG7SK,Nick Thayer,4743,26,"dubstep, breakbeat, moombahton, drumstep",4
0rSTXALHu0EKAawPLBdODH,Marisa Monte,2463041,68,"mpb, nova mpb",2
7MynOMOTsGz8NFcPUImWAp,Andreas Vollenweider,121658,50,new age,1
0yxJx8OEyDfd7dzLsFuNrS,Signs of the Swarm,157658,47,"deathcore, death metal, metalcore, metal",4
1xJ6l1VXgGuyZ0uhu27caF,Ill Niño,498388,50,"nu metal, rap metal, alternative metal, metal",4
7f4ignuCJhLXfZ9giKT7rH,NCT 127,7639994,69,k-pop,1
6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,768217,62,"big room, edm",2
6paE8ghTau4qwwNzVRSgjR,She Past Away,240285,48,"darkwave, cold wave, post-punk, deathrock, ebm",5
6xrCU6zdcSTsG2hLrojpmI,José González,1205735,66,indie folk,1
1TrfxjXu8quyDw05p2bacX,Kenny Dope,33545,61,,0
7s3OoIocX1gTOnEvCg2VV8,McCafferty,472819,62,"midwest emo, folk punk",2
5J81VungUjSVHxlPpTI9KG,Mild High Club,596649,59,psychedelic pop,1
35XjIi7RK4ckjgBrE6CcQo,Akshath,202001,55,"indian indie, hindi indie, hindi pop",3
5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,759273,55,"industrial metal, nu metal, industrial rock, alternative metal, rap metal, industrial",6
0r9Q7acXxkDPoqfRfAb9Aw,Kotiteollisuus,48787,42,"finnish rock, finnish pop, iskelmä",3
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,6855177,81,soft rock,1
6Tyzp9KzpiZ04DABQoedps,Little Dragon,710145,62,trip hop,1
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,1368895,68,k-pop,1
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,8663762,85,"trap latino, urbano latino, trap",3
6mdiAmATAx73kdxrNrnlao,Iron Maiden,9930180,74,"heavy metal, metal, hard rock, rock",4
1YYJxpOXYk1z1WtqdeLMkn,Habstrakt,135803,51,"bass house, g-house, dubstep, bassline",4
4OVbrPbhvK46A1uXTU1u5F,Lay Bankz,667226,65,jersey club,1
4rd6QvHo3CdZNmZrPJs8yz,Ningen Isu,102517,34,"j-rock, folk metal, doom metal",3
2hGh5VOeeqimQFxqXvfCUf,John Coltrane,1769503,67,"jazz, hard bop, free jazz, bebop, cool jazz, jazz blues",6
6hR8mUd2yyHFazoCuweiIJ,Autopsy,121834,34,"death metal, grindcore, metal",3
1vo8zHmO1KzkuU9Xxh6J7W,MOTi,263142,59,"big room, future house, edm",3
22WZ7M8sxp5THdruNY3gXt,The Doors,8550548,75,"psychedelic rock, classic rock, acid rock",3
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,33801125,87,,0
1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,992563,60,"progressive metal, sludge metal, metal, groove metal, stoner rock",5
3mvkWMe6swnknwscwvGCHO,Amon Tobin,266043,46,"idm, trip hop, nu jazz, downtempo",4
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,1079136,66,adult standards,1
1LHYr0wEZh3pmi8i6J7blX,CallumMcGaw,2704,46,,0
0i1s9WcIu0PrUvHzALgofo,Seu Jorge,1746733,69,"mpb, samba, pagode",3
7tdcw4fkeeOrOLzXpvjr8y,Georgi Vinogradov,3115,26,,0
2QlwnS23KrBeshXFyK5U6M,LVNDSCAPE,140253,55,tropical house,1
3k3RY7kR8f0vp8Cq27P141,berlioz,756947,68,"jazz house, jazz",2
73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,515149,57,"rockabilly, doo-wop",2
4DUQBYAyOTZotSEdKhaf6c,Basement,427493,61,"midwest emo, shoegaze, pop punk",3
1AeC9AuzqGc3IXMC2T5xny,Zakk Wylde,581578,58,,0
6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,1133205,66,"turkish pop, t-pop",2
5ZJEkLV6krzRy59l6dlYJx,Ryan Crosson,2541,13,minimal techno,1
7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,1586545,66,,0
06VwNCd4PPAxBuxheaf5bz,DJ Robin,115351,57,"schlagerparty, schlager",2
74xFFXkvOq9dPDigOWTHiX,Millencolin,417563,55,"skate punk, punk, ska punk, melodic hardcore, pop punk, ska, hardcore punk",7
2nrSPPSfNesng85eRV4W4m,Los Terricolas,1316749,65,"grupera, bolero",2
14r9dR01KeBLFfylVSKCZQ,Damien Rice,1130845,58,singer-songwriter,1
64mecceQewFCKwCK6JBW0o,Yasuharu Takanashi,103953,61,"anime, soundtrack",2
1R9fj5Tiy9XMFp5ANzS7FA,Jhove,15579,56,"lo-fi, lo-fi beats",2
51DevdOxIJin6DB1FXJpD1,UZI,5732360,74,"turkish hip hop, drill",2
7rZdMuqbboWedMFTA5hsrh,TRiDENT,33207,33,j-rock,1
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,4818493,71,"grunge, post-grunge, hard rock",3
5VTWoYYizcOY3uIKnxeCGI,La Femme,575720,61,"french indie pop, french pop, french house",3
3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,233306,54,"dancehall, lovers rock, reggae, ragga, soca",5
1mFGfrveXbpolppPgO29Io,TCTS,27403,51,"latin house, deep house",2
6eqv4M3R4jJ8VfzK7kHa7u,Back to Earth,7085,51,new age,1
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,5609411,75,"southern rock, classic rock, rock",3
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,7682468,83,,0
5Matrg5du62bXwer29cU5T,Benny The Butcher,489337,64,boom bap,1
0ABk515kENDyATUdpCKVfW,Westside Gunn,756580,70,"boom bap, alternative hip hop, jazz rap",3
2v6V75NbousiJwy2HV44VL,450,195477,58,"dancehall, soca",2
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,859560,69,indie folk,1
03qM4LmPCrR7CuHTE0WAIW,Koryn Hawthorne,229628,51,"gospel r&b, gospel, worship, christian",4
2r7POU2f5jV6x3k4vsNwrM,Fiora,13437,51,"melodic bass, drum and bass",2
5pqvAI85RMxL9K0xHvSwGu,Currents,292539,61,"metalcore, djent, deathcore, metal, post-hardcore",5
2E1NFr5AeEGUJkLUUsWCAO,OFFAIAH,49107,51,tech house,1
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,9576574,79,,0
3CIIaeZuFYrAD6PRVyuO4U,Felipe Amorim,2802813,74,"piseiro, forró, arrocha, sertanejo, agronejo, brega",6
0yNLKJebCb8Aueb54LYya3,New Order,2374320,67,"new wave, synthpop, post-punk, madchester",4
3qpVZqXttPUYEmt53UYDGV,DizzyEight,95210,55,"nerdcore, anime rap, anime",3
1T8DNeUI0R8aw3GNwvqeax,Bert,11655,49,children's music,1
4QSTyDpxsKmv3UfavVUImR,Darkoo,250980,64,"afrobeats, afroswing, uk drill, afrobeat",4
67ZMMtA88DDO0gTuRrzGjn,Cattle Decapitation,263483,48,"death metal, grindcore, deathcore, metal",4
4W12lEvVl5wectUtRNrvDh,White Noise Baby Sleep,39163,70,,0
0J1rGrN9Vabx5A8qLV5Zuy,SuperKitties - Cast,32062,56,children's music,1
2praUrFAMThqstqmD6faQn,Eva Noblezada,17049,59,musicals,1
6Pg8M1zA3uDn0h5IOFc3pe,Los Freddy's,442052,54,grupera,1
41Q0HrwWBtuUkJc7C1Rp6K,311,1135322,66,"reggae rock, funk rock, rap rock",3
3Oim8XBPbznAa8Jj8QzNc8,Cults,1132608,71,,0
1T5fdN2r38UO5jz6cb4tHD,Alfredo De Angelis,29831,42,"tango, bolero",2
0e6qzpphJHtObTSwD75mi0,The Avener,334325,64,,0
0f59qYByNYzspwAr7huTSB,Isadora Pompeo,4044865,71,"gospel, brazilian evangelical music, worship, devotional",4
6Ebt7JHILWJCE7aR7JLFB2,Krafty Kuts,49105,41,"breakbeat, big beat",2
1tKrZaph4cLsnEdqC5BNEQ,Clayton & Romário,519808,72,"sertanejo, sertanejo universitário, agronejo, arrocha",4
69tiO1fG8VWduDl3ji2qhI,Mt. Joy,598083,72,,0
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,2151365,72,k-pop,1
04TycqJU9QoZ0DRQfuDM5S,Nadav Cohen,4079,54,lo-fi,1
28uJnu5EsrGml2tBd7y8ts,Vintage Culture,1938839,74,"brazilian bass, electronic, electro",3
1SIocsqdEefUTE6XKGUiVS,BABYMONSTER,4400140,76,k-pop,1
79PC6rrXA39xOdNTf71dvN,Hixxy,31259,45,"happy hardcore, hardcore techno, hardstyle, hardcore",4
0JYPYJYn2F13s3ln2Gfbfz,Bodylotion,12161,37,"gabber, happy hardcore, hardcore, hardcore techno",4
75klPfIVnyYcyEGaicRUSF,White Reaper,93390,42,garage rock,1
4i4ALRtQQmFxn3BCIB6iC0,Göksel,1654048,66,"turkish pop, t-pop",2
6SdlxyPsQ3B0yYncFmDULP,reidenshi,80008,70,dark ambient,1
0ciLF0bOuu2BhqzCEZgHoB,Pixote,2698682,68,"pagode, samba",2
5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,1412563,64,"folk rock, soft rock, singer-songwriter",3
2UwqpfQtNuhBwviIC0f2ie,Damso,5420007,76,pop urbaine,1
1uPIYn2IU0IuPWSZ58kzyM,Belphegor,218536,42,"black metal, death metal, metal",3
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,14622039,84,"emo rap, cloud rap",2
5Uvn1P3OFu268QovsUAnDu,Madan Mohan,2196402,60,"bollywood, sufi, qawwali",3
2p2uE4i92Dn4DkThfoKIB9,Igorrr,261279,48,"breakcore, avant-garde",2
2JG4r9snKhqze9RGKeGEvh,Nova Issue,1328,58,,0
6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,1402095,58,"post-rock, dream pop",2
1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic",980712,59,"comedy, polka",2
4Fur00fBe3AKKXw7tlVXmr,Saeed Dehghan,29399,40,,0
40DbKvYvADTiks7hZIUPHG,PeelingFlesh,104056,53,"grindcore, death metal, deathcore",3
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,6830949,76,"j-pop, anime, j-rock",3
6LuN9FCkKOj5PcnpouEgny,Khalid,16692535,84,,0
2wIVse2owClT7go1WT98tk,Missy Elliott,2647251,73,hip hop,1
2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,12102381,80,"sertanejo, sertanejo universitário, arrocha, agronejo",4
4VluulYWhcwWaD1pV7CtKB,George Salazar,46236,55,musicals,1
4SCWiQbJCMTHK737aNUqBJ,Little Symphony,29906,73,,0
2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,415652,61,"art pop, chamber pop",2
67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,644284,65,"dubstep, edm",2
4jXfFzeP66Zy67HM2mvIIF,Bill Evans,747017,63,"jazz, cool jazz, bebop, hard bop",4
4kr94nr7SzBRas5Cb3krFZ,DJ Spen,24309,40,"uk funky, funky house, disco house, jazz house, chicago house, deep house",6
2H5elA2mJKrHmqkN9GSfkz,Gillian Welch,252512,53,"americana, bluegrass, alt country, folk",4
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,2879203,70,"industrial rock, industrial, industrial metal, electronic rock, alternative metal, nu metal",6
3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,232837,50,dubstep,1
2tjnvrUmP46XNjFh9V0NGc,Alpha Wolf,193517,53,"metalcore, deathcore, djent, metal",4
2RmT9R0322WMFN5x3OHMQe,The Okee Dokee Brothers,32532,49,children's music,1
7DnmaGtgTJlrbfkIMzeNel,Jo Ann Castle,1250,20,"ragtime, boogie-woogie",2
